%time,field.position.x,field.position.y,field.position.z,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w
1665174905849946126,10252.70883917387,15436.283721948339,999.6121079520905,0.016706803061147472,-0.02197194412923209,0.03234211647960446,0.9990956430213664
1665174905892659726,10257.256151910979,15439.96594531788,1051.7816880152234,0.017195368737994595,-0.02196437075473017,0.03185355080275733,0.9991032163958683
1665174905933150074,10251.828014099836,15445.021841539574,1014.9531403168587,0.01664369416679191,-0.020997803788030643,0.030828119942457464,0.9991655051598685
1665174905975139321,10256.225055192957,15442.576767699526,968.1475862547397,0.016573514913368812,-0.02003179404356898,0.02881433761341637,0.9992466060881628
1665174906015143803,10247.198470185547,15455.861541305587,969.581543275531,0.016513345040619964,-0.020081424370722717,0.02581647262733757,0.999328552364984
1665174906056888772,10257.104914814403,15453.729897257237,934.4180996013793,0.016463089927812147,-0.020122644935902302,0.02331807317240746,0.9993899705792222
1665174906097243319,10257.924348475817,15444.771621089505,868.3864079058809,0.015902918256477057,-0.02018210095926468,0.020309714315327125,0.9994635038340457
1665174906138478409,10265.153744597756,15436.45811238822,856.4466135814937,0.015852413360042766,-0.020221795144459386,0.017810994690686564,0.9995111547451215
1665174906179915053,10275.49103493564,15432.867253260012,864.5590908483766,0.015811938091900082,-0.020253459506466117,0.015811938091900082,0.9995447776891117
1665174906221894577,10279.899603377275,15424.222388045044,847.5138258981509,0.015761255083596482,-0.020292926018490965,0.01331302933837688,0.9995811839173611
1665174906262991061,10278.349772519729,15426.055647541853,815.335726459022,0.01574095428033326,-0.020308677124485523,0.012313441664542263,0.9995939971539303
1665174906304947325,10292.283515364668,15425.699548935363,731.9900081307928,0.015751106650853164,-0.020300804109088706,0.012813237103114175,0.9995877154841076
1665174906345245546,10292.318195357877,15431.235404295585,702.0165574066698,0.014761666185649095,-0.02030622889914834,0.01329272975922643,0.9995964453792675
1665174906387276536,10289.884036163001,15420.837816278105,757.6812136208783,0.01479210891070422,-0.020284063563670077,0.01479210891070422,0.9995753817463158
1665174906428394250,10294.643065004557,15406.376909997929,786.0347719936678,0.014814667954364898,-0.019762069287318097,0.01628436941318658,0.9995623069842621
1665174906470024917,10302.026590492853,15384.057681649661,853.0767606503065,0.01484429438068139,-0.01973982506139602,0.017783693991497075,0.9995367559319177
1665174906512094969,10303.562443412524,15382.664177638964,845.64882536873,0.014873887407341784,-0.01971753642087588,0.0192829785565036,0.9995089559222942
1665174906554893909,10330.207803806648,15388.68236351235,668.177798135236,0.01489359750353332,-0.019702652677180132,0.020282477704352604,0.9994891731925152
1665174906596717935,10330.420984910748,15382.67587213676,636.3668723290053,0.0149231347161723,-0.019680290123822376,0.02178168808414564,0.9994576250622587
1665174906638933250,10336.139167881203,15368.579294723697,632.2212941565274,0.014932972995432404,-0.019672826096738972,0.022281414153143782,0.9994466092864697
1665174906680632298,10345.980546908757,15363.612223451,518.5318431046825,0.014952638351764464,-0.019657883289820138,0.023280849455149678,0.9994238281527671
1665174906721928224,10358.424875446512,15325.74397736162,561.4629041482591,0.01496246542392008,-0.01965040451372041,0.02378055843829861,0.9994120628005487
1665174906763785949,10358.711306585654,15271.804133433965,733.2984071064916,0.01446275754303275,-0.01966229233614362,0.02377073026388139,0.9994194191064436
1665174906805605295,10379.26115112595,15247.441547885794,765.1336755087125,0.01496246542392008,-0.01965040451372041,0.02378055843829861,0.9994120628005487
1665174906847242940,10406.21908919646,15229.629673160316,729.802606311169,0.014952638351764464,-0.019657883289820138,0.023280849455149678,0.9994238281527671
1665174906890141518,10426.49181695324,15193.28610212726,764.0612448780417,0.014932972995432404,-0.019672826096738972,0.022281414153143782,0.9994466092864697
1665174906931767793,10439.671811225258,15178.175530556477,814.5604070311862,0.014913546304699647,-0.020194946330672005,0.02078925895937152,0.9994686373224719
1665174906973911076,10454.306331191065,15163.613305498264,906.2853427882795,0.01490344696776179,-0.020202400579145418,0.020289522062875237,0.9994789070179415
1665174907014547839,10474.100487867743,15152.05189213716,765.8255879277491,0.014893343904962268,-0.02020984977701879,0.019789780093998538,0.9994889268436896
1665174907056716547,10478.006060266422,15130.232369694215,656.4962867989077,0.01490344696776179,-0.020202400579145418,0.020289522062875237,0.9994789070179415
1665174907097609166,10478.719062638464,15109.38339833602,724.3891298696014,0.014933733790891964,-0.020180022689380576,0.021788717035487282,0.9994473483327007
1665174907139600178,10484.582902019134,15089.46966029595,630.7104727657518,0.014963987013127409,-0.020157599394573192,0.023287862983495198,0.9994135408913474
1665174907182757856,10486.038340380355,15074.03946359899,563.5180471093869,0.01502895714120337,-0.021127000720695854,0.02530060906990714,0.9993436143131588
1665174907224463348,10494.71370266116,15048.709975941849,573.0859137466817,0.01609152592091605,-0.021053509787715308,0.028319589229219178,0.9992476236574414
1665174907266176221,10504.19447148878,15021.765806530471,714.4838741267672,0.01512387615564623,-0.021059156731291172,0.02979738398856603,0.9992196436195766
1665174907308028124,10523.943646471447,15005.645181287968,724.2754311782694,0.015155447864539906,-0.021036447234018003,0.03129617936988371,0.9991738234384665
1665174907349360892,10537.824993106939,14975.190683604931,823.8257969145803,0.015176476730544551,-0.021021281270456632,0.03229533737870483,0.9991420276774425
1665174907391488464,10551.338641118211,14948.309547777117,836.181147402552,0.015186985473682283,-0.02101369040474743,0.03279490433481101,0.9991257551166751
1665174907432789327,10555.048706440155,14917.157155557445,966.7164936203706,0.015235322251951233,-0.021490431965658446,0.03430042974265329,0.9990643256614051
1665174907476110374,10612.526371105794,14952.257531819147,540.8840534582014,0.015246065563071102,-0.02148281161854593,0.03479995759711652,0.9990470505642103
1665174907518127029,10617.503963452447,14935.484265250616,531.3188750720288,0.015256805062674662,-0.021475185900730626,0.03529947675159055,0.9990295257052579
1665174907559464751,10623.70982403201,14916.54148325767,539.6875978942492,0.014778773864262795,-0.021478064921603267,0.036287753965009786,0.9990012409814452
1665174907601026064,10630.7644929361,14897.49215549514,623.3205163805502,0.01528900066554349,-0.021452276542138958,0.03679798076629048,0.9989754526019808
1665174907642538600,10650.04076873761,14881.04361045295,640.319750600643,0.015299724892242591,-0.021444629360590196,0.037297463872031984,0.9989569287404353
1665174907684475874,10618.597755289918,14812.769468731956,1026.3482166790159,0.015299724892242591,-0.021444629360590196,0.037297463872031984,0.9989569287404353
1665174907726021213,10636.634964058361,14797.420942367773,1034.248418645836,0.015310445294010554,-0.021436976817884205,0.03779693765340771,0.9989381551396629
1665174907767621556,10649.884812954608,14783.318693270494,995.9516920423459,0.01481097432344631,-0.021455872606301427,0.03778621444082827,0.9989456854947241
1665174907808817049,10663.473073926278,14761.630009406177,946.8911954253626,0.014800244536218404,-0.021463275411170567,0.03728673689561557,0.9989644537329492
1665174907849216765,10677.559393932246,14746.489294008617,852.0625404503137,0.015299724892242591,-0.021444629360590196,0.037297463872031984,0.9989569287404353
1665174907891710454,10678.789582313588,14726.360953866675,746.3810862481334,0.01528900066554349,-0.021452276542138958,0.03679798076629048,0.9989754526019808
1665174907931885768,10677.351426730838,14703.35788035482,744.4623411558814,0.014778773864262795,-0.021478064921603267,0.036287753965009786,0.9990012409814452
1665174907973627231,10688.96137742916,14681.110737170133,819.9355857054552,0.014757288413534554,-0.021492832953972838,0.035288734746653075,0.9990370292287833
1665174908015495494,10706.176913365704,14656.825360421173,874.5238867907971,0.01474654015284432,-0.021500208911268096,0.034789211841760204,0.9990545487157954
1665174908058028968,10714.158348112065,14630.528741473196,926.3180334308123,0.01470844345658068,-0.02101538729620796,0.03378351005568432,0.999099939763882
1665174908097477144,10746.2837742093,14613.043330012215,938.7156070177501,0.015181548617644494,-0.021528453074048104,0.031802664341441855,0.999146954572046
1665174908140284455,10819.675526900572,14694.739499761674,444.477544435267,0.0146604215743707,-0.021559022913141216,0.030792725990146697,0.9991857127663446
1665174908181551657,10870.852159721851,14752.084348044713,69.93188763183305,0.015127680098708319,-0.021566339629676128,0.02930470017368183,0.9992233388174735
1665174908222457259,10897.222153406208,14757.835975343522,-155.31427466263145,0.01460647825943756,-0.02159560655698746,0.02829466808305755,0.9992595720474046
1665174908263829594,10917.165288901642,14722.295860072749,-110.48717819946982,0.014574068429464643,-0.021617491971107648,0.02679574745557426,0.9993008898668055
1665174908306840198,10930.05657681474,14692.980843921241,40.022920906396664,0.01456325786217094,-0.021624776302832317,0.02629609368199127,0.9993141628273665
1665174908347790743,10893.349935461294,14551.201507726155,535.7150763029873,0.01456325786217094,-0.021624776302832317,0.02629609368199127,0.9993141628273665
1665174908390558014,10865.967033134251,14443.751111912734,926.7826587679986,0.015052105407167806,-0.021619154308226408,0.025807246136994397,0.9993197848219725
1665174908431493560,10852.736113245455,14393.359214182947,1135.0150966265428,0.015041293948950957,-0.02162667765822217,0.02530758303949688,0.9993325635295328
1665174908473461149,10866.149081832127,14378.847080806077,1115.4145198125182,0.014553964504034607,-0.0221390036980993,0.025303484343738643,0.9993286648108004
1665174908515846095,10876.291368318702,14353.327611493552,925.2325160403252,0.014553964504034607,-0.0221390036980993,0.025303484343738643,0.9993286648108004
1665174908557983735,10890.91865444367,14345.41378531819,820.0788084613068,0.015054641390025351,-0.022633545337923503,0.024821853995644728,0.9993222483074581
1665174908599056458,10905.288106361686,14324.71765022416,698.0485260154901,0.01503149312406091,-0.02214139175039295,0.024315216928557464,0.9993460777986443
1665174908641283551,10919.14717281872,14298.819695798724,631.9634150953382,0.016042649582099958,-0.022616736322841915,0.024344818694540245,0.9993189913312059
1665174908682175064,10918.596987894165,14272.444086808397,654.3307621456008,0.015043322735997785,-0.022641069829111765,0.024322189789578525,0.9993345343186603
1665174908735907342,10919.544042683472,14239.262494100587,832.2066105785382,0.015066717075852205,-0.023133211780990624,0.024828814878591062,0.9993104515119298
1665174908787712750,10923.34692694369,14208.646059504084,934.8472104479515,0.016077572004422454,-0.023100335505519858,0.025351579987370663,0.9992823342630045
1665174908837059168,10930.55097013858,14187.791063993875,971.632738630319,0.015099878341250398,-0.022603390808140715,0.0268204475161388,0.9992706059887322
1665174908887125808,10943.844860666475,14158.944391295308,1015.4458772382416,0.01615553225983075,-0.022536240700537807,0.029341088522476945,0.9991847762835487
1665174908936678574,10962.235239245114,14133.923671750541,951.5647230118553,0.0151788975608985,-0.02255040289622012,0.030317723221409194,0.9991706140878663
1665174908989248595,10999.470507847587,14100.755699854708,953.009187502868,0.015212706076301676,-0.022527609189218395,0.031816444473075356,0.9991240134533579
1665174909040344624,11044.317037384986,14032.826215868157,761.3203589103005,0.016234309988708433,-0.02247955841873969,0.03283804838548212,0.9990759626828791
1665174909089354914,11083.40434191908,14001.741357375106,714.2562737245692,0.016256781426226264,-0.022463312871678423,0.03383710776262952,0.9990426251020269
1665174909142273060,11110.108272569909,13965.953258606654,748.2661440128404,0.015268977500927365,-0.022489507064902003,0.034314152478486924,0.9990413501641147
1665174909193469863,11136.673430916784,13915.953811688833,747.8952125783246,0.015280220345369135,-0.02248186976528132,0.03481366884348665,0.9990240682084242
1665174909246262344,11156.073138880689,13876.698162726761,592.3172188099968,0.015291459369755902,-0.02247422684519331,0.03531317650506935,0.9990065364967218
1665174909297689927,11171.08387958698,13871.006892334297,611.8192691690061,0.015280220345369135,-0.02248186976528132,0.03481366884348665,0.9990240682084242
1665174909349099756,11190.861527490788,13817.923547395458,593.7646472908039,0.015280220345369135,-0.02248186976528132,0.03481366884348665,0.9990240682084242
1665174909400931264,11234.414825444634,13783.003957092678,393.48160065139746,0.01478070642205042,-0.022499273788744112,0.03480242355736387,0.9990315834402725
1665174909452298796,11250.369020934417,13748.276234189714,367.5198292860204,0.014763625132900474,-0.02199974409997406,0.0347958220490397,0.9990431909584302
1665174909510286556,11266.435752443718,13716.753739494608,419.72786771213777,0.014763625132900474,-0.02199974409997406,0.0347958220490397,0.9990431909584302
1665174909557807520,11301.555951763225,13685.853479371759,351.2258909057605,0.01475262341585571,-0.022007123162264976,0.03429629612489622,0.9990604639883336
1665174909597401367,11325.808864256796,13650.670895348234,495.4413691405154,0.014203947389002216,-0.02154605179686678,0.03278026557008414,0.9991293558492274
1665174909638455831,11359.736300028362,13611.2995189858,532.391836197981,0.014209014346672436,-0.022052730673917224,0.03228708560743861,0.9991342878132536
1665174909680368533,11412.150684841337,13581.349206471603,458.7207439152141,0.014671199252825467,-0.02155169000778165,0.03129231497662283,0.9991701915057796
1665174909720979230,11432.290455683145,13550.483523793524,499.2283007114389,0.014686535758645345,-0.022051281934145812,0.03129896489548447,0.9991588569536589
1665174909762854525,11432.065268717935,13503.039094595986,660.3139716881516,0.015175093617836413,-0.02204321999783516,0.030810407036293404,0.9991669188899696
1665174909805103612,11432.71212719634,13482.893040337247,660.9245804199987,0.014675508282320742,-0.022058622445308984,0.030799381575452915,0.9991743815406
1665174909847114154,11421.859048714694,13453.133245531053,729.7891683224908,0.014686535758645345,-0.022051281934145812,0.03129896489548447,0.9991588569536589
1665174909889287537,11408.352513410582,13420.240919860706,783.0852519343364,0.014724412106486888,-0.02253615520611386,0.03230473844289015,0.9991154674364625
1665174909930729496,11424.537566214392,13396.251289994281,702.3987845883669,0.014758199761658961,-0.022514043243066755,0.033803374739218524,0.9990658863422794
1665174909972690098,11447.43164125271,13347.527631999183,687.9678474823352,0.014797784016023836,-0.02299879785269584,0.03480901636508232,0.9990197261642241
1665174910013305229,11464.18947094173,13313.738099895805,584.323738281669,0.014820775411152008,-0.022983988571748146,0.035808018520236524,0.9989844176438392
1665174910055292489,11492.299563626337,13259.106892321754,564.5152323727029,0.014362355049949213,-0.023487043312289582,0.036801805824684536,0.998943296009292
1665174910095330425,11518.739375519894,13214.431292117337,537.1661845802803,0.0143740967758217,-0.023479859199183467,0.03730127285165223,0.9989247702392369
1665174910136505163,11512.584331785692,13198.10769671475,589.5513199144164,0.014416394007795461,-0.023964926203116715,0.03830646119178429,0.9988745991999465
1665174910178129885,11527.644323592947,13169.505317428144,539.687878533144,0.014452325165179648,-0.02394327465967732,0.039804729433956555,0.9988160157959928
1665174910220466021,11545.207323118959,13136.259893381168,579.2077764739718,0.014452325165179648,-0.02394327465967732,0.039804729433956555,0.9988160157959928
1665174910261687879,11538.778788238147,13136.223615469464,698.5212495884149,0.014471895273632896,-0.024442692713381432,0.03981098330726335,0.9988033863720213
1665174910303728904,11537.886735762146,13132.722836773279,764.0639086553495,0.013972491792268418,-0.024462595148869143,0.039798756985043066,0.9988104974689357
1665174910345957262,11559.876971260263,13091.383602850721,805.5658011856805,0.013967095717841375,-0.02497598973281768,0.03880593383482598,0.9988369334747699
1665174910386917987,11549.839697531697,13101.342984635115,970.5316125501879,0.013967095717841375,-0.02497598973281768,0.03880593383482598,0.9988369334747699
1665174910427870086,11566.250126198309,13075.996268522766,1036.4100810713167,0.01398616572895756,-0.025475417814601952,0.038811931213503,0.9988238204262311
1665174910470524614,11592.462000723805,13052.267049224709,1013.1476631990583,0.013973426272310316,-0.025482407712747894,0.038312514472607424,0.9988431015380542
1665174910511793887,11611.732025213705,13022.795298199304,1072.6178528973878,0.013992243073655765,-0.02598183889650702,0.03831850882893035,0.9988297417790735
1665174910553437427,11621.247473708796,13003.136007495967,1129.0566784537775,0.013479824291032049,-0.02600773806522527,0.03780609004630663,0.9988556409477919
1665174910595247963,11635.160252812511,12976.392928966674,1111.7883032575667,0.014016374083463717,-0.02698769321300165,0.03783106289412776,0.9988213135255444
1665174910636215037,11647.48365680291,12955.559012133035,1080.445131010921,0.01395325458865528,-0.02600279802368359,0.03682022166978905,0.998886095837514
1665174910677345379,11645.31672177172,12924.730537615384,1084.3997481382107,0.013975876790406903,-0.027008687405093466,0.03633278892573858,0.9988769364248385
1665174910720317270,11652.755820061207,12894.979752582487,1077.9446478562836,0.013440797533764077,-0.026027928535379583,0.03630776461489785,0.99891122634921
1665174910761634218,11669.711947115691,12853.293520081406,1058.6530057625157,0.01342778188993898,-0.026034645680375446,0.035808304484063413,0.9989292553668603
1665174910803090639,11683.932211524896,12820.608651463719,1042.015230327735,0.013927244818338682,-0.026016738274548774,0.03582131733032324,0.9989224166100407
1665174910843579899,11681.362385132223,12785.66848883149,1029.6579646627717,0.01342778188993898,-0.026034645680375446,0.035808304484063413,0.9989292553668603
1665174910886862804,11691.983105723868,12757.26115215992,1042.5705338622233,0.013927244818338682,-0.026016738274548774,0.03582131733032324,0.9989224166100407
1665174910927104430,11706.100281400251,12731.631347656647,1032.399476009739,0.013440797533764077,-0.026027928535379583,0.03630776461489785,0.99891122634921
1665174910969261745,11717.528152702793,12708.441270903655,1024.9392313566836,0.013440797533764077,-0.026027928535379583,0.03630776461489785,0.99891122634921
1665174911010409843,11728.94941226098,12681.06541946038,996.3083921306982,0.013940251446028375,-0.026009771400337542,0.036320774040152805,0.9989043810868223
1665174911052826408,11760.839633996216,12650.27431687494,985.0375072222348,0.013909676652454501,-0.025517261609556925,0.035815289593370006,0.9989357613413969
1665174911093373347,11783.590140977438,12629.927070850079,952.6935708182821,0.013871385126010327,-0.025538097409797487,0.03431684622106599,0.9989883604531202
1665174911134589642,11795.443995267942,12601.195848340907,939.8547446876424,0.013858614343914367,-0.02554502990980939,0.033817347772045994,0.9990053940019734
1665174911176907213,11809.524774893309,12573.389895945484,802.0715225107438,0.013804457873889307,-0.025066247599773935,0.03231271971227624,0.9990680699125916
1665174911218910145,11831.487758410529,12560.020674618125,825.3479135036272,0.013794708527516068,-0.02557959658140216,0.03131973120946004,0.9990868153931072
1665174911272934799,11837.110514976684,12548.335926225223,868.1968176554423,0.013754297803204871,-0.025093806364637285,0.030314520279123663,0.9991306971734586
1665174911324149858,11844.920038706221,12522.332383826822,890.1971187120164,0.013690254227936335,-0.02462165769149096,0.028310057776326416,0.9992021274699122
1665174911363797407,11851.592926470681,12506.745162274925,873.1921042629247,0.013603994749236724,-0.02466942267596111,0.024812684071382346,0.9992950923630475
1665174911404977907,11883.459535147831,12467.396037618502,954.9646468882654,0.01357830561425798,-0.025189470867228777,0.02331991981302691,0.9993184184803104
1665174911449853004,11892.01953706346,12431.417142312104,816.8695813006274,0.014004899955131012,-0.02471323040677927,0.020827675078009242,0.9993794709573302
1665174911492833054,11911.11158808458,12404.40598184073,808.7829364753643,0.013430976904259812,-0.024764045463125047,0.017817067642793054,0.9994442971033003
1665174911535660159,11944.8193725635,12368.744734379468,745.3834323137748,0.013881159257070709,-0.02478294570005003,0.015830538198206123,0.9994711166814493
1665174911577491766,11978.901347630814,12333.51302814828,685.3316216050964,0.013819158578759398,-0.024817571115378887,0.013331813538884948,0.9995075696401067
1665174911620402955,11990.637617044862,12320.013743351641,673.297526937894,0.013794334102201568,-0.024831377862869933,0.012332299469923216,0.9995204016976804
1665174911663082016,12033.402971184712,12276.553133711277,719.0598788684172,0.014239588908153253,-0.024353972504781073,0.010338789946465332,0.9995485118559311
1665174911705207291,12047.0394815505,12253.165221949701,714.9197187299051,0.014203041943560672,-0.0243753044819196,0.008839456109790903,0.99956289554317
1665174911746301165,12053.809416660162,12218.480275514963,712.6400615455553,0.014190852516447326,-0.02438240295568249,0.008339673577911556,0.9995671903256816
1665174911787926540,12066.381341547984,12184.820463849896,832.3073646376508,0.01416646302212971,-0.024396581614633334,0.007340102384343955,0.999575030214316
1665174911828882041,12080.11016319504,12153.115027427251,915.0080508360963,0.014157338401359623,-0.024903450241842002,0.006847231031358536,0.9995661575716961
1665174911870138594,12074.73800897284,12138.179140560955,1029.200806078033,0.014641848508032249,-0.024407562563869428,0.0063527284255390625,0.9995746745508862
1665174911912789413,12095.874246398398,12100.446563726136,1065.1450720543992,0.01462964289702778,-0.024414880436873152,0.005852940314997055,0.9995777259681351
1665174911953629947,12120.170619948976,12081.95037592841,1152.8491725826711,0.014615110423733684,-0.023922397134459445,0.005345963829919945,0.9995926861143856
1665174911994036678,12138.942295039527,12063.589088791123,1110.6497138565687,0.01560479631575095,-0.024424632296124522,0.0048777868962738835,0.9995679741088834
1665174912036442993,12152.619591011196,12039.766246456538,1123.0710693631572,0.014593004131760666,-0.024436797426254177,0.004353567703750641,0.9995853808505843
1665174912076524034,12174.509610082803,12019.806233836247,1121.7289141391107,0.015592582049512237,-0.024432431640878327,0.004378002320320425,0.9995702880562359
1665174912119388981,12192.59759434768,11994.035415747023,1122.5462038880753,0.015590770793123376,-0.023932641944837584,0.004370303460530252,0.9995824413040073
1665174912161778832,12196.173639960336,11979.438203498847,1114.3845343400776,0.014591180723031687,-0.023937000281249756,0.00434636863742264,0.999597532281023
1665174912203585787,12209.164358130187,11951.310139968129,980.1086392296484,0.015590770793123376,-0.023932641944837584,0.004370303460530252,0.9995824413040073
1665174912246322589,12223.717411652826,11927.197657252473,939.2334502618185,0.014591180723031687,-0.023937000281249756,0.00434636863742264,0.999597532281023
1665174912288823009,12236.375206184104,11900.418947699214,941.7035316835805,0.014603147398776072,-0.02392970169906725,0.0048461668394421354,0.9995952341471059
1665174912330845613,12238.039301317604,11876.139390056696,833.3696811888403,0.015614695635694691,-0.023917039210322944,0.005369883550085645,0.9995775712100962
1665174912371772290,12231.435021745101,11841.790581420708,824.4563181811445,0.015626652202964667,-0.02390922887320057,0.005869671643630731,0.9995747613212392
1665174912413098917,12231.999006888615,11818.849049087377,995.8683528154554,0.015635790122428498,-0.023401621509466758,0.006361782139480284,0.9995836202669514
1665174912453492811,12231.52888956202,11794.658903069274,967.0871632978767,0.015659183922143285,-0.023385974021140517,0.007361362412259168,0.9995767586941037
1665174912496319092,12231.126753664688,11757.940701664169,968.9118580909565,0.015686376379621374,-0.023870087567086234,0.008368587601161036,0.9995569634879135
1665174912538936663,12247.988348290994,11727.698699190028,1059.143798237746,0.016217375491662654,-0.02334181996349403,0.009871950845174497,0.9995472478874947
1665174912580482266,12269.40031351266,11699.467727411864,1014.4144622564172,0.015722163850374962,-0.02384653115749691,0.00986791306948289,0.9995432861098459
